"ID","Incident Date","City","State","School name","Latitude","Longitude","School Type","Intent","Outcome","Number Killed","Number Wounded","Narrative","Source 1","URL 1","Source 2","URL 2","Source 3","URL 3","Created","Last Modified"
"362","2018-05-18","Santa Fe","TX","Santa Fe High School","29.3921","-95.1412","","Mass Shooting (4+ Shot)","Death","10","13","Armed with a shotgun and revolver reportedly owned legally by his father, a 17-year-old student opened fire on classmates and staff at Santa Fe High School, killing ten, and injuring at least 13 others. He eventually surrendered and was taken into custody by police, who also found two homemade explosive devices left at the school by the student.","The New York Times","https://nyti.ms/2rMMPY3","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"363","2018-05-21","Griffin","GA","Beaverbrook Elementary School","33.3213","-84.2955","","Unintentional Discharge","Injury","0","1","A child picked up a handgun that had been left unsecured on the backseat of a car in the parking lot at Beverbrook Elementary School. The gun was then fired unintentionally, hitting and injuring a woman, 24. The gun belonged to the woman's friend, who was licensed to possess it. No students were injured.","Atlanta Journal Constitution","https://on-ajc.com/2kmTlAt","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"364","2018-05-25","Noblesville","IN","Noblesville West Middle School","40.077165","-86.031354","","Attack on others","Injury","0","2","A male student asked to be excused from class, then returned armed with two handguns. He opened fire, hitting a 13 year-old girl in the chest and the class's teacher, when the teacher intervened. The student was taken into custody; both the girl and the teacher were taken to hospital to be treated for their injuries.","Indystar","https://indy.st/2JeZ7lJ","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"365","2018-06-01","McKinney","TX","McKinney North High School","33.23079","-96.642368","","Self-harm - no intent to hurt others","Death","1","0","A male student brought a gun to school and shot himself in an empty classroom. No other student was injured, and the school was placed on immediate lockdown until police could confirm that there was no further threat. ","The Dallas Morning News","https://bit.ly/2swWFxt","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"366","2018-06-08","Vero Beach","FL","Vero Beach High School","27.629182","-80.403794","","Unintentional Discharge","Injury","0","1","While inside Vero Beach High School, an officer unintentionally discharged his weapon into his own hand. ","WPTV","https://www.wptv.com/news/region-indian-river-county/vero-beach/indian-river-county-deputy-accidentally-shoots-self-at-vero-beach-high-school","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"367","2018-06-09","Compton","CA","Compton College","33.878226","-118.209463","","Attack on others","Death","1","0","Following a road rage confrontation, a man was pursued over a fence onto the Compton College campus, where he was shot by the unknown assailant. Police are investigating the incident. ","CBS Los Angeles","https://cbsloc.al/2L46kXQ","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"368","2018-06-15","Beavercreek","OH","Valley Elementary School","39.7178","-84.0707","","Unknown","No one shot","0","0","An altercation on the basketball courts at Valley Elementary School led to a shot fired. No injuries were reported, and a 17-year-old was arrested in connection to the incident.","WHIO","https://www.whio.com/news/local/report-shot-possibly-fired-during-altercation-basketball-court-beavercreek-school/pik2z70Vnp3YXYCS9M5YKN/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"369","2018-06-16","Portland","OR","Grant High School","45.539","-122.6268","","Attack on others","Death","1","0","A man, 30, was shot multiple times and killed on the running track at the temporary site of Grant High School. Police have not identified any suspects and are continuing to investigate.","KATU","https://bit.ly/2yFefoH","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"370","2018-06-21","Dallas","TX","Skyline High School","32.779362","-96.689761","","Attack on others","Injury","0","1","A woman was walking at 5:30am on the school's running track when she was approached by a person and shot in the ankle. The shooter fled, but was later apprehended, and the woman was transported to a nearby hospital to be treated for non-life threatening injuries.","Dallas Morning News","https://bit.ly/2lCAFxz","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"371","2018-06-24","Missoula","MT","Sentinel High School","46.846912","-114.010223","","Attack on others","Injury","0","2","Two teenage boys were shot and injured by an unidentified male on the campus of Sentinel High School. Both boys were transported to a nearby hospital for surgery. At the time of the shooting, an open gym meet was taking place at the school; athletes were temporarily held inside the gym until they could be collected by their parents. Police are continuing to investigate.","Missoulian","https://bit.ly/2N0wKXD","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"372","2018-07-03","Overland Park","KS","Sunrise Point Elementary School","38.8436","-94.6377","","Attack on others","Death","1","1","While installing playground equipment at Sunrise Point Elementary School, a man, 32, shot and killed a man, 48, and critically injured another man, 54, both of whom were his coworkers. School was out of session at the time, and no students were present. The shooter was charged with first-degree murder and attempted first-degree murder. ","ABC","https://abcnews.go.com/US/critical-condition-shooting-kansas-elementary-school-police/story?id=56340440","","https://www.kansascity.com/news/local/crime/article214849380.html","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"373","2018-07-11","Maple Heights","OH","Milkovich Middle School","41.414855","-81.540231","","Attack on others","Death","1","0","A group of juveniles was fighting on the grounds of Milkovich Middle School. Shots were fired, leading to the injury and subsequent death of a 20-year-old man. Police arrested two people in connection with the incident. ","WKYC","https://on.wkyc.com/2NhU9mO","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"374","2018-07-17","Hurricane","WV","Hurricane High School","38.437695","-82.005784","","Other","No one shot","0","0","A man was arguing with another man in a parking lot behind the school's football field and pulled out a handgun. He fired a shot into the ground, trying to scare the other man. Nobody was injured. The shooter was charged with wanton endangerment by police.","WCHS","https://bit.ly/2LyqYLA","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"375","2018-08-03","Edgewood","MD","Edgewood High School","39.422139","-76.286325","","Attack on others","Death","1","0","An unidentified individual shot a man, 19, in the school parking lot on a Friday night. Police responded to reports of gunfire and found the man in a car with a gunshot to his upper body. He was transported to a hospital and pronounced dead. ","Baltimore Sun","https://bsun.md/2Kw5oGc","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"376","2018-08-09","Millville","NJ","Lakeside Middle School","39.417662","-75.04217","","Attack on others","Death","1","0","A football coach was shot and killed in a car in the school parking lot by an unknown assailant, who immediately fled the scene. Approximately 200 people fled for cover at the sound of gunshots. Police are continuing to investigate.","ABC 6","https://6abc.cm/2MHXmfm","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"377","2018-08-11","Antioch","TN","Antioch High School","36.046822","-86.598929","","Attack on others","Injury","0","1","After breaking up an altercation between two students, a 42-year-old football coach was shot and injured in the leg by one of the students' fathers, who was angry over the way the coach had intervened. The coach was transported to Vanderbilt Hospital for treatment. The shooter fled the scene. Police are continuing to investigate. ","WSMV","https://bit.ly/2MkW8K7","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"378","2018-08-17","Wellington","FL","Palm Beach Central High School","26.6525","-80.1796","","Attack on others","Injury","0","2","During a practice football game, gunfire erupted just outside the school stadium. Two men were injured in the shooting and were taken to a hospital for treatment. The stadium was immediately evacuated. Police are continuing to investigate.","WCTV","https://bit.ly/2wlN5P0","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"379","2018-08-24","Jacksonville","FL","William M. Raines High School","30.3822","-81.7097","","Attack on others","Death","1","2","A teen, 16, opened fire after a Raines High School football game, killing a man, 19, and injuring two teenagers. The shooter has been charged with one count of second-degree murder and two counts of attempted murder.","First Coast News","https://www.firstcoastnews.com/article/news/local/16-year-old-arrested-in-fatal-raines-high-school-triple-shooting/77-588395075","First Coast News","https://www.firstcoastnews.com/article/news/crime/it-is-unacceptable-duval-superintendent-on-fatal-raines-high-school-shooting/77-587445165","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"380","2018-08-28","Las Vegas","NV","College of Southern Nevada","36.158114","-115.233099","","Self-harm - no intent to hurt others","Injury","0","1","On the second day of classes, a professor of sociology shot himself in the arm in a campus bathroom. While waiting for responders to arrive, the professor said that he shot himself in protest of President Donald Trump. He has been charged with discharging a gun within a prohibited structure, carrying a concealed weapon without a permit and possessing a dangerous weapon on school property. ","Las Vegas Review-Journal","https://bit.ly/2Om21EM","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
